Seconds,ArmyVal,MinRate,GasRate,StructVal,UpgMin,UpgGas,StructPerim,ArmyDist
71.70143420000001,60.0,844.6,4.4,1030.0,0.0,0.0,563.85,22.1738008
72.6836428,60.0,805.4,4.4,1030.0,0.0,0.0,563.85,22.2550262
73.665855,60.0,805.4,8.8,1030.0,0.0,0.0,563.85,22.173552
74.64806680000001,60.0,811.0,13.4,1030.0,0.0,0.0,563.85,22.1012076
75.6302752,60.0,799.8,22.2,1050.0,0.0,0.0,563.85,22.113118
76.6124908,60.0,827.8,22.2,1050.0,0.0,0.0,563.85,22.1101272
77.5946992,60.0,799.8,26.6,1070.0,0.0,0.0,643.5,22.113549
78.5769152,60.0,783.0,31.2,1070.0,0.0,0.0,643.5,22.2021294
79.5591232,60.0,799.8,31.2,1070.0,0.0,0.0,643.5,22.204406799999997
80.541336,60.0,788.6,35.6,1070.0,0.0,0.0,643.5,22.222144399999998
81.52354720000001,60.0,805.4,40.2,1070.0,0.0,0.0,643.5,22.143341
82.5057558,60.0,783.0,35.6,1090.0,0.0,0.0,777.3,22.2993514
83.48797119999999,60.0,811.0,40.2,1090.0,0.0,0.0,777.3,22.301333
84.47017980000001,60.0,788.6,40.2,1090.0,0.0,0.0,777.3,22.218510400000003
85.4523958,60.0,816.6,40.0,1090.0,0.0,0.0,777.3,22.168332600000003
86.4346038,60.0,811.0,35.6,1090.0,0.0,0.0,777.3,22.252375
87.4168122,60.0,777.4,40.2,1090.0,0.0,0.0,777.3,22.255003199999997
88.3990282,60.0,811.0,35.6,1090.0,0.0,0.0,777.3,22.1609206
89.3812362,60.0,788.6,40.0,1090.0,0.0,0.0,777.3,22.1595146
90.3634522,60.0,811.0,44.6,1090.0,0.0,0.0,777.3,22.2467316
91.3456602,60.0,811.0,40.0,1090.0,0.0,0.0,777.3,22.2545868
92.3278688,60.0,805.4,40.0,1090.0,0.0,0.0,777.3,22.171949
93.3100842,60.0,788.6,49.2,1110.0,0.0,0.0,800.7,22.2176332
94.2922928,60.0,816.6,44.6,1110.0,0.0,0.0,800.7,22.300959799999998
95.2745088,90.0,811.0,44.6,1140.0,0.0,0.0,822.4,13.4900462
96.2567168,90.0,833.4,44.6,1140.0,0.0,0.0,822.4,13.5789608
97.23892800000002,90.0,827.8,44.6,1140.0,0.0,0.0,822.4,13.5915178
98.22114119999999,90.0,811.0,44.6,1140.0,0.0,0.0,822.4,13.499991599999998
99.2033492,90.0,833.4,49.2,1140.0,0.0,0.0,822.4,13.507399800000002
100.1855652,120.0,839.0,40.0,1170.0,0.0,0.0,844.1,17.6968586
101.16777320000001,120.0,816.6,44.6,1170.0,0.0,0.0,844.1,17.6989616
102.14998920000001,180.0,833.4,49.2,1230.0,0.0,0.0,903.6,10.5997726
103.1321978,180.0,805.4,44.6,1230.0,0.0,0.0,903.6,10.6064428
104.11440580000001,180.0,822.2,40.0,1230.0,0.0,0.0,903.6,10.688579399999998
105.09662180000001,180.0,844.6,49.2,1230.0,0.0,0.0,903.6,10.750831199999999
106.07883020000001,180.0,822.2,44.6,1230.0,0.0,0.0,903.6,10.6903234
107.06104580000002,210.0,827.8,44.6,1260.0,0.0,0.0,928.8,13.624565200000001
108.0432542,210.0,833.4,44.6,1260.0,0.0,0.0,928.8,13.044058999999999
109.02546539999999,210.0,827.8,40.0,1260.0,0.0,0.0,928.8,12.485656599999999
110.00767820000002,210.0,827.8,40.0,1260.0,0.0,0.0,928.8,12.481976999999999
110.9898862,210.0,827.8,44.6,1260.0,0.0,0.0,928.8,12.616369
111.9721022,210.0,805.4,35.6,1260.0,0.0,0.0,928.8,12.8736584
112.9543108,210.0,839.0,35.6,1280.0,0.0,0.0,930.3,13.0212768
113.93652200000001,210.0,839.0,40.2,1280.0,0.0,0.0,930.3,13.164378
114.91873480000001,210.0,839.0,35.6,1300.0,0.0,0.0,931.8,13.098595399999999
115.900946,210.0,811.0,31.2,1300.0,0.0,0.0,931.8,13.4956608
116.8831588,210.0,827.8,35.8,1300.0,0.0,0.0,931.8,13.1723204
117.8653672,210.0,822.2,31.2,1300.0,0.0,0.0,931.8,13.1945564
118.8475784,210.0,850.2,31.2,1330.0,0.0,0.0,931.8,13.262156
119.8297912,210.0,827.8,40.2,1330.0,0.0,0.0,931.8,13.2640996
120.81200239999998,180.0,805.4,35.6,1300.0,0.0,0.0,929.95,10.2348928
121.79421520000001,180.0,833.4,35.6,1315.0,0.0,0.0,1040.95,10.4397688
122.7764238,180.0,816.6,40.2,1315.0,0.0,0.0,1040.95,10.402471199999999
123.75863919999999,180.0,827.8,40.0,1315.0,0.0,0.0,1040.95,10.3302058
124.74084780000001,180.0,811.0,40.0,1315.0,0.0,0.0,1040.95,10.2507514
125.723059,180.0,816.6,44.6,1315.0,0.0,0.0,1040.95,10.2396596
126.70527180000002,180.0,816.6,40.0,1315.0,0.0,0.0,1040.95,10.189395200000002
127.68748300000001,180.0,844.6,44.6,1295.0,0.0,0.0,1029.9,10.5565722
128.669693,180.0,811.0,49.2,1295.0,0.0,0.0,1029.9,10.397822600000001
129.65190740000003,180.0,822.2,49.0,1275.0,0.0,0.0,1014.6,10.4504182
130.63411539999998,180.0,811.0,44.6,1275.0,0.0,0.0,1014.6,10.3135072
131.61632400000002,250.0,833.4,53.6,1305.0,0.0,0.0,1014.6,40.0639998
132.598541,290.0,833.4,53.4,1305.0,0.0,0.0,1014.6,39.875946
133.580756,360.0,827.8,53.4,1335.0,0.0,0.0,1039.8,52.9695778
134.56296400000002,380.0,811.0,58.0,1335.0,0.0,0.0,1039.8,52.904560000000004
135.545172,400.0,822.2,58.0,1335.0,0.0,0.0,1017.5,52.9761634
136.5273804,420.0,839.0,62.4,1335.0,0.0,0.0,1039.8,52.9275506
137.509598,440.0,833.4,67.0,1335.0,0.0,0.0,1039.8,53.18753979999999
138.49181199999998,460.0,844.6,62.4,1335.0,0.0,0.0,1039.8,52.785155399999994
139.4740204,480.0,822.2,62.4,1335.0,0.0,0.0,1039.8,52.12425400000001
140.456229,480.0,811.0,67.0,1335.0,0.0,0.0,1039.8,51.376492400000004
141.43843700000002,480.0,850.2,67.0,1335.0,0.0,0.0,1039.8,50.3960434
142.420654,480.0,833.4,62.4,1365.0,0.0,0.0,1053.1,49.699051000000004
143.402869,480.0,822.2,67.0,1385.0,0.0,0.0,1053.1,49.109057799999995
144.38507700000002,480.0,816.6,67.0,1385.0,0.0,0.0,1053.1,48.767098399999995
145.36728499999998,480.0,794.2,62.4,1385.0,0.0,0.0,1053.1,48.391203399999995
146.34949340000003,480.0,822.2,71.6,1405.0,0.0,0.0,1115.1,48.1556566
147.331711,480.0,816.6,67.0,1405.0,0.0,0.0,1115.1,48.112700000000004
148.313925,480.0,822.2,71.4,1425.0,0.0,0.0,1152.95,48.052169000000006
149.2961334,480.0,783.0,80.4,1445.0,0.0,0.0,1209.5,48.192343199999996
150.278342,480.0,766.2,75.8,1445.0,0.0,0.0,1209.5,48.6668542
151.26055000000002,510.0,788.6,80.4,1475.0,0.0,0.0,1209.5,50.4478628
152.24277339999998,510.0,799.8,89.4,1475.0,0.0,0.0,1209.5,51.4085116
153.224982,510.0,771.8,89.4,1475.0,0.0,0.0,1209.5,51.76051700000001
154.20719000000003,510.0,771.8,89.4,1475.0,0.0,0.0,1209.5,53.2681198
155.18939799999998,510.0,771.8,98.4,1475.0,0.0,0.0,1209.5,54.53972639999999
156.1716064,510.0,783.0,93.8,1495.0,0.0,0.0,1211.9,55.3274362
157.15383,510.0,788.6,93.8,1495.0,0.0,0.0,1211.9,56.6977012
158.13603799999999,550.0,788.6,102.8,1495.0,0.0,0.0,1211.9,56.8131134
159.1182464,570.0,783.0,98.2,1495.0,0.0,0.0,1211.9,56.530281200000005
